source_file,doc_type,chunk_id,text_content
MSCI ESG Ratings Methodology - Ownership & Control Key Issue.pdf,Methodology_Ownership_&_Control,51,". MSCI ESG Research materials, including materials utilized in any MSCI ESG Indexes or other products, have not been submitted to, nor received approval from, the United States Securities and Exchange Commission or any other regulatory body. MSCI ESG and climate ratings, research and data are produced by MSCI ESG Research LLC, a subsidiary of MSCI Inc. MSCI ESG Indexes, Analytics and Real Estate are products of MSCI Inc. that utilize information from MSCI ESG Research LLC. MSCI Indexes are administered by MSCI Limited (UK) and MSCI Deutschland GmbH. Please note that the issuers mentioned in MSCI ESG Research materials sometimes have commercial relationships with MSCI ESG Research and/or MSCI Inc. (collectively, “MSCI”) and that these relationships create potential conflicts of interest. In some cases, the issuers or their affiliates purchase research or other products or services from one or more MSCI affiliates"
MSCI ESG Ratings Methodology - Ownership & Control Key Issue.pdf,Methodology_Ownership_&_Control,52,". In some cases, the issuers or their affiliates purchase research or other products or services from one or more MSCI affiliates. In other cases, MSCI ESG Research rates financial products such as mutual funds or ETFs that are managed by MSCI’s clients or their affiliates, or are based on MSCI Inc. Indexes. In addition, constituents in MSCI Inc. equity indexes include companies that subscribe to MSCI products or services. In some cases, MSCI clients pay fees based in whole or part on the assets they manage. MSCI ESG Research has taken a number of steps to mitigate potential conflicts of interest and safeguard the integrity and independence of its © 2024 MSCI Inc. All rights reserved. MSCI.COM | METHODOLOGY DOCUMENT MSCI ESG RESEARCH LLC research and ratings. More information about these conflict mitigation measures is available in our Form ADV, available at https://adviserinfo.sec.gov/firm/summary/169222"
MSCI ESG Ratings Methodology - Ownership & Control Key Issue.pdf,Methodology_Ownership_&_Control,53,". More information about these conflict mitigation measures is available in our Form ADV, available at https://adviserinfo.sec.gov/firm/summary/169222. Any use of or access to products, services or information of MSCI requires a license from MSCI. MSCI, Barra, RiskMetrics, IPD and other MSCI brands and product names are the trademarks, service marks, or registered trademarks of MSCI or its subsidiaries in the United States and other jurisdictions. The Global Industry Classification Standard (GICS) was developed by and is the exclusive property of MSCI and S&P Global Market Intelligence. “Global Industry Classification Standard (GICS)” is a service mark of MSCI and S&P Global Market Intelligence. MIFID2/MIFIR notice: MSCI ESG Research LLC does not distribute or act as an intermediary for financial instruments or structured deposits, nor does it deal on its own account, provide execution services for others or manage client accounts"
MSCI ESG Ratings Methodology - Ownership & Control Key Issue.pdf,Methodology_Ownership_&_Control,54,". No MSCI ESG Research product or service supports, promotes or is intended to support or promote any such activity. MSCI ESG Research is an independent provider of ESG data. Privacy notice: For information about how MSCI collects and uses personal data, please refer to our Privacy Notice at https://www.msci.com/privacypledge. © 2024 MSCI Inc. All rights reserved. MSCI.COM |"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,0,Methodology Document MSCI ESG Research LLC MSCI ESG Ratings Methodology: Labor Management Key Issue MSCI ESG Research LLC October 2023 OCTOBER 2023 MSCI ESG Ratings Methodology: Labor Management Key Issue | October 2023 Contents Introduction ................................................................................... 3 Risks associated with this Key Issue ........................................... 4 Labor Management Key Issue Score ........................................... 4 Labor Management Management Score .................................... 4 Management Score category: Strategy Score ......................... 5 Management Score category: Programs & Initiatives Score ... 6 Management Score category: Performance Score .................. 6 Labor Management Exposure Score ........................................... 7 Business Exposure Score .......................................................... 8 Business Segment Exposure Scores ....................................
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,1,........................................... 7 Business Exposure Score .......................................................... 8 Business Segment Exposure Scores ..................................... 9 Geographic Exposure Score ...................................................... 9 Geographic Segment Exposure Scores ............................... 10 Company-Specific Exposure Score......................................... 10 Data Sources ............................................................................ 11 © 2023 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | MSCI ESG Ratings Methodology: Labor Management Key Issue | October 2023 Introduction This document provides essential information on the components of the Labor Management Key Issue to enable users of ESG Ratings to understand how our outputs are determined. Labor Management is a Key Issue in the Social Pillar of the MSCI ESG Ratings model
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,2,". Labor Management is a Key Issue in the Social Pillar of the MSCI ESG Ratings model. Companies are evaluated on the complexity of their workforce (size, labor intensity and regions of operation), the relationship between management and labor, the strength of worker protections, and their employee engagement efforts. For additional details on the MSCI ESG Ratings Model, refer to Section 2, Data, ratings and scores, of “ESG Ratings Methodology"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,3,.” Exhibit 1: MSCI ESG Key Issue hierarchy 3 Pillars 10 Themes 33 ESG Key Issues Carbon Emissions Climate Change Vulnerability Climate Change Financing Environmental Impact Product Carbon Footprint Biodiversity & Land Use Natural Capital Raw Material Sourcing Environmental Water Stress Electronic Waste Pollution & Waste Packaging Material & Waste Toxic Emissions & Waste Opportunities in Clean Tech Environmental Opportunities Opportunities in Green Building Opportunities in Renewable Energy Health & Safety Human Capital Development Human Capital Labor Management Supply Chain Labor Standards Chemical Safety Consumer Financial Protection Product Liability Privacy & Data Security Social Product Safety & Quality Responsible Investment Community Relations Stakeholder Opposition Controversial Sourcing Access to Finance Social Opportunities Access to Health Care Opportunities in Nutrition & Health Governance Corporate Governance Board © 2023 MSCI Inc. All rights reserved
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,4,". All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | MSCI ESG Ratings Methodology: Labor Management Key Issue | October 2023 3 Pillars 10 Themes 33 ESG Key Issues Pay Ownership & Control Accounting Business Ethics Corporate Behavior Tax Transparency Risks associated with this Key Issue • Production delays due to labor unrest. • Reduced productivity and product quality. • Loss of growth opportunities, market share or pricing power due to damage to brand value. Labor Management Key Issue Score The Labor Management Key Issue Score evaluates the company’s level of exposure to, and management of, risks on this Key Issue. The Key Issue Score is based on the Exposure Score and the Management Score using the formula below. The Exposure Score and the Management Score are combined such that a higher level of exposure requires a higher level of demonstrated management capability in order to achieve the same overall Key Issue Score"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,5,". Where: 𝐾𝐾𝐾𝐾𝑖𝑖 =7−(max (𝐸𝐸𝐸𝐸𝐸𝐸𝑖𝑖,2)−𝑀𝑀𝑀𝑀𝑀𝑀𝑀𝑀𝑖𝑖) • is the Key Issue Score for company . • 𝐾𝐾𝐾𝐾𝑖𝑖 is the Exposure Score for company𝑖𝑖 . • 𝐸𝐸𝐸𝐸𝐸𝐸𝑖𝑖 is the Management Score for com𝑖𝑖pany . 𝑀𝑀𝑀𝑀𝑀𝑀𝑀𝑀𝑖𝑖 𝑖𝑖 Labor Management Management Score The Labor Management Management Score evaluates the company’s ability to manage its exposure to risks on this Key Issue. It is based on an average of the scores associated with each of the Management Score categories listed below. © 2023 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | MSCI ESG Ratings Methodology: Labor Management Key Issue | October 2023 These scores are derived from data points that are scored on a 0-10 scale, with 10 corresponding to best practice and 0 corresponding to lack of management. Refer to Section 3.3, Analyzing risk management, of “ESG Ratings Methodology” for additional details. Sources are company disclosures except where otherwise indicated"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,6,". Refer to Section 3.3, Analyzing risk management, of “ESG Ratings Methodology” for additional details. Sources are company disclosures except where otherwise indicated. The following formula is used to calculate the Labor Management Management Score: 𝑆𝑆𝑀𝑀𝑆𝑆𝑆𝑆𝑀𝑀𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖+𝐸𝐸𝑆𝑆𝑃𝑃𝐾𝐾𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 + 𝐸𝐸𝐸𝐸𝑆𝑆𝑃𝑃𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 Where: 𝑀𝑀𝑀𝑀𝑀𝑀𝑀𝑀𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 = 3 • is the Labor Management Management Score for company . • 𝑀𝑀𝑀𝑀𝑀𝑀𝑀𝑀𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 is the Strategy Score for company . 𝑖𝑖 • 𝑆𝑆𝑀𝑀𝑆𝑆𝑆𝑆𝑀𝑀𝐿𝐿𝐿𝐿𝐿𝐿 ,i𝑖𝑖s the Programs & Initiatives Score fo𝑖𝑖r company . • 𝐸𝐸𝑆𝑆𝑃𝑃𝐾𝐾𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 is the Performance Score for company . 𝑖𝑖 𝐸𝐸𝐸𝐸𝑆𝑆𝑃𝑃𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 𝑖𝑖 The following data points, without constituting an exhaustive list, are representative of the inputs to the Management Score and are used in the Management Score calculation: Management Score category: Strategy Score • Employee equity programs. Definition: The scope of the company’s workforce eligible for an employee stock ownership plan or employee stock purchase plan"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,7,". Definition: The scope of the company’s workforce eligible for an employee stock ownership plan or employee stock purchase plan. • Workforce eligible for non-pay benefits. Definition: The scope of the company’s workforce eligible for material noncompensation benefits. Best practice is to cover all employees. The indicative list of major non-compensation benefits includes: pension (defined benefit pension plan, substantial matching on defined contribution plan e.g., 401k), retirement plans (Simplified Employee Pension Individual Retirement Account (SEP IRA), etc.), housing (employer-provided or employer-paid), group insurance (health, dental, life etc.), disability income protection, tuition/certification reimbursement. © 2023 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | MSCI ESG Ratings Methodology: Labor Management Key Issue | October 2023 • Scope of workforce eligibility for variable performance-based component to pay"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,8,". MSCI.COM | MSCI ESG Ratings Methodology: Labor Management Key Issue | October 2023 • Scope of workforce eligibility for variable performance-based component to pay. Definition: Indicates whether non-officer staff are eligible for variable performance-based pay, such as bonuses, and considers the scope of employees eligible for performance-based pay. Management Score category: Programs & Initiatives Score • Employee satisfaction survey frequency. Definition: The frequency (if any) with which the company surveys its employees. • Restructuring policies and programs. Definition: Indicates whether the company has established clear policies for employees following a restructuring or layoff, such as offering severance pay or assistance with outplacement, reemployment or retraining. • Scope of skills and knowledge development training. Definition: The scope of the company's workforce covered by training (if any) that would provide an opportunity for an employee to move up or into a new role"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,9,". Definition: The scope of the company's workforce covered by training (if any) that would provide an opportunity for an employee to move up or into a new role. • Support for degree programs or certifications for employees. Definition: The scope of the company's workforce eligible for support in pursuing degree programs or new certifications through tuition or fees reimbursement, sabbaticals, etc. Management Score category: Performance Score Assesses the company’s performance on industry-specific and region-specific labor management metrics (including turnover, employee productivity, strikes and external recognition) relative to its peers. © 2023 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | MSCI ESG Ratings Methodology: Labor Management Key Issue | October 2023 Representative performance metrics: Employee turnover. o Employee productivity. o Strikes. o External recognition"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,10,". MSCI.COM | MSCI ESG Ratings Methodology: Labor Management Key Issue | October 2023 Representative performance metrics: Employee turnover. o Employee productivity. o Strikes. o External recognition. o Labor Management Exposure Score The Labor Management Exposure Score evaluates the company’s exposure to risks on this Key Issue. It is based on the average of the Business and Company-Specific Exposure Scores, combined with the Geographic Exposure Score. The Geographic Exposure Score functions as a multiplier on the Business Exposure Score, with an impact ranging from -50% to +50%. The Business, Geographic and Company-Specific Exposure Scores are scored on a 0-10 scale, with 10 corresponding to the highest risk and 0 corresponding to the lowest risk. Refer to Section 3.2, Analyzing risk exposure, of “ESG Ratings Methodology” for additional details. The following formula is used in the Exposure Score calculation : 𝐵𝐵𝐵𝐵𝑆𝑆𝐿𝐿𝐵𝐵𝑀𝑀,𝑖𝑖+𝐶𝐶𝑃𝑃𝑀𝑀𝐿𝐿𝐵𝐵𝑀𝑀,𝑖𝑖 𝐸𝐸𝐸𝐸𝐸𝐸𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 = (1+0"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,11,". The following formula is used in the Exposure Score calculation : 𝐵𝐵𝐵𝐵𝑆𝑆𝐿𝐿𝐵𝐵𝑀𝑀,𝑖𝑖+𝐶𝐶𝑃𝑃𝑀𝑀𝐿𝐿𝐵𝐵𝑀𝑀,𝑖𝑖 𝐸𝐸𝐸𝐸𝐸𝐸𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 = (1+0.1�𝑀𝑀𝐸𝐸𝑃𝑃𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖−5�) Where: 2 • is the Labor Management Exposure Score of company . • 𝐸𝐸𝐸𝐸𝐸𝐸𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 is the Business Exposure Score of company . 𝑖𝑖 • 𝐵𝐵𝐵𝐵𝑆𝑆𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 is the Geographic Exposure Score of compan𝑖𝑖y . • 𝑀𝑀𝐸𝐸𝑃𝑃𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 is the Company-Specific Exposure Score of com𝑖𝑖 pany . 𝐶𝐶𝑃𝑃𝑀𝑀𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 𝑖𝑖 © 2023 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,12,". • 𝑀𝑀𝐸𝐸𝑃𝑃𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 is the Company-Specific Exposure Score of com𝑖𝑖 pany . 𝐶𝐶𝑃𝑃𝑀𝑀𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 𝑖𝑖 © 2023 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | MSCI ESG Ratings Methodology: Labor Management Key Issue | October 2023 Exhibit 2: Exposure Score components Labor Management Exposure Score Business Exposure Geographic Company-Specific Score Exposure Score Exposure Score Business Segment Geographic Segment Total Number of Exposure Scores Exposure Scores Employees, Incidence of Layoffs Average Revenue Number of Strikes per Employee and Lockouts Business Exposure Score The Business Exposure Score is a weighted average of the Business Segment Exposure Scores of a company’s business segments"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,13,". Scores are weighted by the proportion of a company’s total assets in each business segment,1 using the following formula to calculate the Business Exposure Score: 𝑛𝑛𝑖𝑖 𝐵𝐵𝐵𝐵𝑆𝑆𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 = � 𝑤𝑤𝐴𝐴𝐴𝐴𝐴𝐴𝐴𝐴𝐴𝐴,𝑖𝑖,𝑗𝑗𝐵𝐵𝑆𝑆𝐸𝐸𝐿𝐿𝐿𝐿𝐿𝐿,𝑗𝑗 𝑗𝑗=1 Where: • is the Business Segment Exposure Score for business segment • 𝐵𝐵𝑆𝑆𝐸𝐸𝐿𝐿𝐿𝐿𝐿𝐿,𝑗𝑗 is the weight of business segment for company based on the 𝑗𝑗. contribution to total company assets. 𝑤𝑤𝐴𝐴𝐴𝐴𝐴𝐴𝐴𝐴𝐴𝐴,𝑖𝑖,𝑗𝑗 𝑗𝑗 𝑖𝑖 • is the number of business segments of company . 𝑛𝑛𝑖𝑖 𝑖𝑖 1 The percentage of assets is typically calculated as the company-reported asset value of the segment divided by the total asset value. In certain cases, industry-specific metrics are used to calculate the percentage of assets, such as power generation, production volume or reserve value. In cases where neither segment assets nor a relevant industry-specific proxy is available, the percentage is calculated based on segment revenue. © 2023 MSCI Inc. All rights reserved"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,14,". In cases where neither segment assets nor a relevant industry-specific proxy is available, the percentage is calculated based on segment revenue. © 2023 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | MSCI ESG Ratings Methodology: Labor Management Key Issue | October 2023 Business Segment Exposure Scores The Business Segment Exposure Score of a business segment is based on a mapping of the business segment as disclosed by the company to a corresponding business activity. MSCI ESG Research uses the Standard Industrial Classification (SIC) system along with industry-specific adjustments to define business activities. The score associated with a business activity is used to calculate a Business Segment Exposure Score. Each business activity score is determined by the Employee Revenue Score of the segment. Where: 𝐵𝐵𝑆𝑆𝐸𝐸𝐿𝐿𝐿𝐿𝐿𝐿,𝑗𝑗 =𝐸𝐸𝑆𝑆𝑗𝑗 • is the Employee Revenue Score for business activity"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,15,". Each business activity score is determined by the Employee Revenue Score of the segment. Where: 𝐵𝐵𝑆𝑆𝐸𝐸𝐿𝐿𝐿𝐿𝐿𝐿,𝑗𝑗 =𝐸𝐸𝑆𝑆𝑗𝑗 • is the Employee Revenue Score for business activity . 𝑆𝑆𝐸𝐸𝑗𝑗 𝑗𝑗 The Employee Revenue Score of a business activity is calculated by using the fiveyear trailing average revenue per employee attributed to a given business segment, such that a lower revenue per employee gets a higher score. Business activities with lower revenue per employee tend to be more labor-intensive, resulting in a higher Business Segment Exposure Score. Geographic Exposure Score The Geographic Exposure Score is a weighted average of the Geographic Segment Exposure Scores of the countries and regions in which a company operates. Scores are weighted by the proportion of a company’s total assets in each geographic segment through the following equation: 𝑛𝑛𝑖𝑖 𝑀𝑀𝐸𝐸𝑃𝑃𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 = � 𝑤𝑤𝐴𝐴𝐴𝐴𝐴𝐴𝐴𝐴𝐴𝐴,𝑖𝑖,𝑟𝑟𝑀𝑀𝑆𝑆𝐸𝐸𝐿𝐿𝐿𝐿𝐿𝐿,𝑟𝑟 𝑟𝑟=1 Where: • is the Geographic Segment Exposure Score of region"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,16,". • 𝑀𝑀𝑆𝑆𝐸𝐸𝐿𝐿𝐿𝐿𝐿𝐿,𝑟𝑟 is the weight of total assets in region for company . 𝑟𝑟 • 𝑤𝑤𝐴𝐴 i𝐴𝐴s𝐴𝐴𝐴𝐴 t𝐴𝐴h,𝑖𝑖,e𝑟𝑟 number of geographic segments for c𝑟𝑟ompany . 𝑖𝑖 𝑛𝑛𝑖𝑖 𝑖𝑖 © 2023 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | MSCI ESG Ratings Methodology: Labor Management Key Issue | October 2023 For geographic segments reported as regions (example: Asia Pacific), a nominal GDPweighted country aggregation is used to calculate region-level scores, using the following equation: 𝑛𝑛𝑟𝑟 𝑀𝑀𝑆𝑆𝐸𝐸𝐿𝐿𝐿𝐿𝐿𝐿,𝑟𝑟 = � 𝑤𝑤𝐺𝐺𝐺𝐺𝐺𝐺,𝑟𝑟,𝑐𝑐𝑀𝑀𝑆𝑆𝐸𝐸𝐿𝐿𝐿𝐿𝐿𝐿,𝑐𝑐 𝑐𝑐=1 Where: • is the Geographic Segment Exposure Score of country . • 𝑀𝑀𝑆𝑆𝐸𝐸𝐿𝐿𝐿𝐿𝐿𝐿, 𝑐𝑐is the specific weight of country within region . 𝑐𝑐 𝑤𝑤𝐺𝐺𝐺𝐺𝐺𝐺,𝑟𝑟,𝑐𝑐 𝑐𝑐 𝑟𝑟 Geographic Segment Exposure Scores The Geographic Segment Exposure Score is determined by the Strikes and Lockouts Score for a country. Where: 𝑀𝑀𝑆𝑆𝐸𝐸𝐿𝐿𝐿𝐿𝐿𝐿,𝑐𝑐 =𝑆𝑆𝐿𝐿𝑐𝑐 • is the Strikes and Lockouts Score in country"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,17,". Where: 𝑀𝑀𝑆𝑆𝐸𝐸𝐿𝐿𝐿𝐿𝐿𝐿,𝑐𝑐 =𝑆𝑆𝐿𝐿𝑐𝑐 • is the Strikes and Lockouts Score in country . 𝑆𝑆𝐿𝐿𝑐𝑐 𝑐𝑐 The Strikes and Lockouts Score for a country is calculated using the trailing 10-year average number of strikes and lockouts for a given country. The higher the number of strikes and lockouts, the higher the score, with the score varying from 0 to 10. Company-Specific Exposure Score The Company-Specific Exposure Score is determined by a simple average of the Total Employees Score and the Layoffs Incidence Score. 𝑀𝑀𝐸𝐸𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖+𝐿𝐿𝐾𝐾𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 Where: 𝐶𝐶𝑃𝑃𝑀𝑀𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 = 2 • is the Company-Specific Exposure Score of company . • 𝐶𝐶𝑃𝑃𝑀𝑀𝐿𝐿𝐿𝐿𝐿𝐿 i,s𝑖𝑖 the Total Employees Score of company . 𝑖𝑖 • 𝑀𝑀𝐸𝐸𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 is the Layoffs Incidence Score of company 𝑖𝑖. 𝐿𝐿𝐾𝐾𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 𝑖𝑖 © 2023 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,18,". 𝑖𝑖 • 𝑀𝑀𝐸𝐸𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 is the Layoffs Incidence Score of company 𝑖𝑖. 𝐿𝐿𝐾𝐾𝐿𝐿𝐿𝐿𝐿𝐿,𝑖𝑖 𝑖𝑖 © 2023 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | MSCI ESG Ratings Methodology: Labor Management Key Issue | October 2023 The Total Employees Score is derived from the total number of employees of a company. The Layoffs Incidence Score for a given company is calculated from the number of layoffs in the last three years. A score of 10 is assessed if layoffs affect more than 10% of the company’s workforce or more than 1,000 employees. Data Sources The following sources are used to determine the Labor Management Exposure Score: International Labour Organization, Refinitiv, MSCI ESG Research, company disclosures. © 2023 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | MSCI ESG Ratings Methodology: Labor Management Key Issue | October 2023 Contact us msci"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,19,". © 2023 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | MSCI ESG Ratings Methodology: Labor Management Key Issue | October 2023 Contact us msci.com/contact-us AMERICAS About MSCI United States + 1 888 588 4567 * MSCI is a leading provider of critical decision Canada + 1 416 687 6270 support tools and services for the global investment community. With over 50 years of Brazil + 55 11 4040 7830 expertise in research, data and technology, we Mexico + 52 81 1253 4020 power better investment decisions by enabling clients to understand and analyze key drivers of risk and return and confidently build more effective EUROPE, MIDDLE EAST & AFRICA portfolios. We create industry-leading researchSouth Africa + 27 21 673 0103 enhanced solutions that clients use to gain insight Germany + 49 69 133 859 00 into and improve transparency across the Switzerland + 41 22 817 9777 investment process"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,20,". United Kingdom + 44 20 7618 2222 Italy + 39 02 5849 0415 About MSCI ESG Research Products and Services France + 33 17 6769 810 MSCI ESG Research products and services are provided by MSCI ESG Research LLC, and are ASIA PACIFIC designed to provide in-depth research, ratings and analysis of environmental, social and governanceChina + 86 21 61326611 related business practices to companies Hong Kong + 852 2844 9333 worldwide. ESG ratings, data and analysis from India + 91 22 6784 9160 MSCI ESG Research LLC. are also used in the construction of the MSCI ESG Indexes. MSCI ESG Malaysia 1800818185 * Research LLC is a Registered Investment Adviser South Korea + 82 70 4769 4231 under the Investment Advisers Act of 1940 and a Singapore + 65 67011177 subsidiary of MSCI Inc. Australia + 612 9033 9333 Taiwan 008 0112 7513 * To learn more, please visit www.msci.com. Thailand 0018 0015 6207 7181 * Japan + 81 3 4579 0333 * toll-free © 2023 MSCI Inc. All rights reserved. MSCI"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,21,".msci.com. Thailand 0018 0015 6207 7181 * Japan + 81 3 4579 0333 * toll-free © 2023 MSCI Inc. All rights reserved. MSCI.COM | MSCI ESG Ratings Methodology: Labor Management Key Issue | October 2023 Notice and disclaimer This document and all of the information contained in it, including without limitation all text, data, graphs, charts (collectively, the “Information”) is the property of MSCI Inc. or its subsidiaries (collectively, “MSCI”), or MSCI’s licensors, direct or indirect suppliers or any third party involved in making or compiling any Information (collectively, with MSCI, the “Information Providers”) and is provided for informational purposes only. The Information may not be modified, reverse-engineered, reproduced or redisseminated in whole or in part without prior written permission from MSCI. All rights in the Information are reserved by MSCI and/or its Information Providers"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,22,". All rights in the Information are reserved by MSCI and/or its Information Providers. The Information may not be used to create derivative works or to verify or correct other data or information. For example (but without limitation), the Information may not be used to create indexes, databases, risk models, analytics, software, or in connection with the issuing, offering, sponsoring, managing or marketing of any securities, portfolios, financial products or other investment vehicles utilizing or based on, linked to, tracking or otherwise derived from the Information or any other MSCI data, information, products or services. The user of the Information assumes the entire risk of any use it may make or permit to be made of the Information"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,23,". The user of the Information assumes the entire risk of any use it may make or permit to be made of the Information. NONE OF THE INFORMATION PROVIDERS MAKES ANY EXPRESS OR IMPLIED WARRANTIES OR REPRESENTATIONS WITH RESPECT TO THE INFORMATION (OR THE RESULTS TO BE OBTAINED BY THE USE THEREOF), AND TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, EACH INFORMATION PROVIDER EXPRESSLY DISCLAIMS ALL IMPLIED WARRANTIES (INCLUDING, WITHOUT LIMITATION, ANY IMPLIED WARRANTIES OF ORIGINALITY, ACCURACY, TIMELINESS, NON-INFRINGEMENT, COMPLETENESS, MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE) WITH RESPECT TO ANY OF THE INFORMATION. Without limiting any of the foregoing and to the maximum extent permitted by applicable law, in no event shall any Information Provider have any liability regarding any of the Information for any direct, indirect, special, punitive, consequential (including lost profits) or any other damages even if notified of the possibility of such damages"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,24,". The foregoing shall not exclude or limit any liability that may not by applicable law be excluded or limited, including without limitation (as applicable), any liability for death or personal injury to the extent that such injury results from the negligence or willful default of itself, its servants, agents or sub-contractors. Information containing any historical information, data or analysis should not be taken as an indication or guarantee of any future performance, analysis, forecast or prediction. Past performance does not guarantee future results. The Information may include “Signals,” defined as quantitative attributes or the product of methods or formulas that describe or are derived from calculations using historical data. Neither these Signals nor any description of historical data are intended to provide investment advice or a recommendation to make (or refrain from making) any investment decision or asset allocation and should not be relied upon as such"
MSCI ESG Ratings Methodology - Labor Management Key Issue.pdf,Methodology_Labor_Management,25,". Signals are inherently backward-looking because of their use of historical data, and they are not intended to predict the future. The relevance, correlations and accuracy of Signals frequently will change materially. The Information should not be relied on and is not a substitute for the skill, judgment and experience of the user, its management, employees, advisors and/or clients when making investment and other business decisions. All Information is impersonal and not tailored to the needs of any person, entity or group of persons. None of the Information constitutes an offer to sell (or a solicitation of an offer to buy), any security, financial product or other investment vehicle or any trading strategy. It is not possible to invest directly in an index. Exposure to an asset class or trading strategy or other category represented by an index is only available through third party investable instruments (if any) based on that index"
